,intPrice,volume
42656,15143,78457
42657,15143,78457
42658,15143,78457
42659,15143,78457
42660,15143,78457
42661,15143,78457
42662,15143,78457
42663,15143,78457
42664,15143,78457
42665,15143,78457
42666,15143,78457
42667,15143,78457
42668,15143,78457
42669,15143,78457
42670,15143,78457
42671,15143,78457
42672,15145,78503
42673,15146,78515
42674,15146,78515
42675,15145,78517
42676,15145,78517
42677,15145,78517
42678,15145,78517
42679,15145,78517
42680,15145,78517
42681,15145,78517
42682,15145,78517
42683,15145,78518
42684,15145,78518
42685,15145,78518
42686,15145,78518
42687,15144,78519
42688,15144,78519
42689,15144,78519
42690,15144,78519
42691,15144,78519
42692,15144,78519
42693,15144,78519
42694,15144,78519
42695,15144,78519
42696,15144,78519
42697,15144,78519
42698,15144,78519
42699,15144,78519
42700,15144,78519
42701,15144,78519
42702,15144,78519
42703,15144,78519
42704,15144,78519
42705,15144,78519
42706,15144,78522
42707,15144,78522
42708,15144,78522
42709,15144,78522
42710,15144,78522
42711,15144,78522
42712,15144,78522
42713,15144,78524
42714,15144,78524
42715,15143,78525
42716,15143,78525
42717,15144,78528
42718,15144,78528
42719,15144,78528
42720,15143,78529
42721,15143,78529
42722,15143,78529
42723,15143,78529
42724,15143,78529
42725,15143,78529
42726,15143,78529
42727,15143,78529
42728,15143,78529
42729,15143,78529
42730,15143,78529
42731,15143,78529
42732,15143,78529
42733,15143,78529
42734,15143,78529
42735,15143,78529
42736,15143,78529
42737,15143,78529
42738,15143,78529
42739,15143,78529
42740,15143,78529
42741,15143,78529
42742,15143,78529
42743,15143,78529
42744,15143,78529
42745,15143,78529
42746,15143,78531
42747,15143,78531
42748,15143,78531
42749,15143,78531
42750,15144,78533
42751,15144,78533
42752,15144,78533
42753,15144,78533
42754,15144,78533
42755,15144,78533
42756,15144,78533
42757,15144,78533
42758,15144,78533
42759,15144,78533
42760,15144,78533
42761,15144,78533
42762,15144,78534
42763,15144,78534
42764,15144,78534
42765,15144,78534
42766,15144,78534
42767,15144,78534
42768,15144,78534
42769,15144,78534
42770,15144,78534
42771,15144,78534
42772,15144,78534
42773,15144,78534
42774,15144,78534
42775,15144,78534
42776,15144,78534
42777,15144,78534
42778,15144,78534
42779,15143,78535
42780,15143,78535
42781,15143,78537
42782,15143,78537
42783,15143,78537
42784,15143,78537
42785,15143,78537
42786,15143,78537
42787,15143,78537
42788,15143,78537
42789,15143,78537
42790,15143,78537
42791,15143,78537
42792,15143,78537
42793,15143,78537
42794,15142,78539
42795,15142,78539
42796,15142,78539
42797,15142,78539
42798,15142,78539
42799,15142,78539
42800,15142,78539
42801,15142,78546
42802,15142,78546
42803,15142,78546
42804,15142,78546
42805,15142,78546
42806,15142,78546
42807,15142,78546
42808,15142,78547
42809,15142,78547
42810,15142,78547
42811,15142,78547
42812,15142,78547
42813,15142,78547
42814,15142,78547
42815,15142,78547
42816,15142,78547
42817,15142,78547
42818,15142,78547
42819,15142,78547
42820,15142,78547
42821,15142,78547
42822,15142,78547
42823,15142,78547
42824,15142,78547
42825,15142,78547
42826,15142,78547
42827,15142,78547
42828,15142,78547
42829,15142,78547
42830,15142,78547
42831,15142,78547
42832,15142,78547
42833,15142,78547
42834,15142,78547
42835,15142,78547
42836,15142,78547
42837,15142,78549
42838,15142,78549
42839,15142,78549
42840,15142,78549
42841,15142,78549
42842,15142,78549
42843,15142,78549
42844,15142,78550
42845,15142,78550
42846,15142,78550
42847,15142,78550
42848,15142,78550
42849,15142,78550
42850,15142,78550
42851,15142,78550
42852,15142,78550
42853,15142,78550
42854,15141,78551
42855,15143,78571
42856,15143,78571
42857,15143,78571
42858,15143,78571
42859,15143,78571
42860,15143,78571
42861,15143,78571
42862,15143,78571
42863,15143,78574
42864,15144,78575
42865,15144,78575
42866,15144,78576
42867,15144,78576
42868,15144,78576
42869,15144,78576
42870,15144,78576
42871,15144,78576
42872,15144,78576
42873,15144,78576
42874,15143,78581
42875,15143,78581
42876,15142,78582
42877,15142,78582
42878,15142,78582
42879,15142,78582
42880,15142,78582
42881,15142,78582
42882,15142,78582
42883,15142,78582
42884,15142,78582
42885,15142,78582
42886,15143,78588
42887,15143,78588
42888,15143,78588
42889,15143,78588
42890,15143,78588
42891,15143,78588
42892,15142,78589
42893,15142,78589
42894,15142,78589
42895,15142,78589
42896,15143,78590
42897,15143,78590
42898,15143,78590
42899,15142,78592
42900,15142,78592
42901,15142,78592
42902,15142,78592
42903,15142,78592
42904,15142,78592
42905,15142,78592
42906,15142,78592
42907,15142,78592
42908,15142,78592
42909,15142,78592
42910,15142,78592
42911,15142,78592
42912,15142,78592
42913,15142,78592
42914,15142,78592
42915,15142,78592
42916,15142,78592
42917,15142,78592
42918,15142,78592
42919,15142,78592
42920,15142,78592
42921,15142,78592
42922,15142,78592
42923,15142,78592
42924,15142,78592
42925,15142,78592
42926,15142,78592
42927,15142,78592
42928,15142,78597
42929,15142,78597
42930,15142,78597
42931,15142,78597
42932,15143,78598
42933,15143,78598
42934,15143,78603
42935,15143,78603
42936,15143,78603
42937,15143,78603
42938,15144,78611
42939,15144,78611
42940,15144,78611
42941,15144,78611
42942,15144,78611
42943,15144,78611
42944,15144,78611
42945,15144,78611
42946,15144,78611
42947,15144,78611
42948,15144,78611
42949,15144,78611
42950,15144,78611
42951,15144,78611
42952,15144,78611
42953,15144,78611
42954,15144,78611
42955,15144,78611
42956,15144,78611
42957,15144,78611
42958,15144,78611
42959,15144,78611
42960,15144,78611
42961,15144,78611
42962,15144,78611
42963,15144,78611
42964,15144,78611
42965,15145,78616
42966,15145,78618
42967,15145,78618
42968,15145,78618
42969,15145,78618
42970,15145,78618
42971,15145,78618
42972,15145,78618
42973,15145,78618
42974,15145,78618
42975,15145,78618
42976,15145,78618
42977,15145,78618
42978,15146,78620
42979,15146,78620
42980,15146,78621
42981,15146,78621
42982,15146,78621
42983,15146,78621
42984,15146,78621
42985,15146,78621
42986,15146,78621
42987,15146,78621
42988,15146,78621
42989,15146,78621
42990,15146,78621
42991,15146,78621
42992,15146,78621
42993,15146,78621
42994,15146,78621
42995,15146,78621
42996,15146,78621
42997,15146,78621
42998,15144,78650
42999,15142,78666
43000,15141,78669
43001,15141,78669
43002,15141,78669
43003,15141,78669
43004,15141,78669
43005,15141,78669
43006,15141,78669
43007,15141,78669
43008,15141,78669
43009,15141,78669
43010,15141,78674
43011,15141,78674
43012,15141,78674
43013,15141,78674
43014,15141,78674
43015,15141,78674
43016,15141,78674
43017,15141,78674
43018,15141,78678
43019,15141,78681
43020,15141,78681
43021,15141,78687
43022,15141,78687
43023,15141,78687
43024,15141,78687
43025,15141,78687
43026,15141,78687
43027,15141,78687
43028,15141,78687
43029,15141,78687
43030,15141,78687
43031,15141,78687
43032,15141,78687
43033,15141,78687
43034,15141,78687
43035,15141,78687
43036,15141,78687
43037,15141,78687
43038,15141,78687
43039,15141,78687
43040,15141,78687
43041,15141,78687
43042,15141,78687
43043,15141,78687
43044,15141,78687
43045,15141,78687
43046,15141,78687
43047,15141,78687
43048,15141,78687
43049,15141,78687
43050,15141,78687
43051,15141,78687
43052,15141,78687
43053,15141,78687
43054,15141,78687
43055,15141,78687
43056,15141,78687
43057,15141,78700
43058,15141,78700
43059,15141,78700
43060,15141,78700
43061,15141,78700
43062,15141,78703
43063,15141,78703
43064,15141,78703
43065,15141,78703
43066,15141,78711
43067,15141,78711
43068,15141,78711
43069,15141,78711
43070,15141,78711
43071,15141,78711
43072,15141,78711
43073,15141,78713
43074,15141,78713
43075,15141,78713
43076,15141,78713
43077,15141,78713
43078,15141,78713
43079,15141,78713
43080,15141,78713
43081,15141,78713
43082,15141,78713
43083,15141,78713
43084,15141,78713
43085,15141,78713
43086,15141,78713
43087,15142,78720
43088,15142,78720
43089,15142,78720
43090,15142,78720
43091,15142,78720
43092,15143,78723
43093,15143,78723
43094,15143,78723
43095,15143,78723
43096,15143,78723
43097,15143,78723
43098,15143,78723
43099,15143,78723
43100,15143,78723
43101,15144,78724
43102,15144,78724
43103,15144,78724
43104,15144,78724
43105,15144,78724
43106,15144,78724
43107,15144,78724
43108,15144,78724
43109,15144,78724
43110,15144,78724
43111,15144,78724
43112,15144,78724
43113,15144,78725
43114,15144,78725
43115,15144,78725
43116,15144,78725
43117,15144,78725
43118,15144,78725
43119,15144,78725
43120,15144,78725
43121,15144,78725
43122,15144,78725
43123,15144,78725
43124,15144,78725
43125,15144,78725
43126,15144,78725
43127,15144,78725
43128,15144,78725
43129,15144,78725
43130,15144,78725
43131,15144,78725
43132,15144,78725
43133,15144,78725
43134,15144,78725
43135,15144,78725
43136,15144,78725
43137,15144,78725
43138,15144,78725
43139,15144,78725
43140,15144,78725
43141,15144,78725
43142,15144,78725
43143,15144,78725
43144,15144,78726
43145,15144,78726
43146,15144,78726
43147,15144,78726
43148,15143,78727
43149,15143,78727
43150,15143,78727
43151,15143,78727
43152,15143,78727
43153,15143,78727
43154,15143,78727
43155,15143,78727
43156,15144,78731
43157,15144,78731
43158,15144,78731
43159,15144,78731
43160,15144,78731
43161,15144,78731
43162,15144,78731
43163,15144,78731
43164,15144,78731
43165,15144,78731
43166,15145,78748
43167,15145,78748
43168,15145,78748
43169,15145,78748
43170,15145,78748
43171,15145,78748
43172,15145,78748
43173,15146,78749
43174,15146,78749
43175,15146,78749
43176,15146,78749
43177,15146,78749
43178,15146,78749
43179,15146,78749
43180,15146,78753
43181,15146,78753
43182,15146,78753
43183,15146,78753
43184,15146,78753
43185,15146,78753
43186,15146,78753
43187,15146,78753
43188,15146,78753
43189,15146,78753
43190,15146,78753
43191,15146,78753
43192,15146,78753
43193,15146,78753
43194,15146,78753
43195,15146,78753
43196,15146,78753
43197,15146,78753
43198,15146,78753
43199,15146,78753
43200,15146,78753
43201,15146,78753
43202,15146,78753
43203,15146,78753
43204,15146,78753
43205,15146,78755
43206,15146,78755
43207,15146,78755
43208,15146,78755
43209,15146,78755
43210,15146,78755
43211,15146,78755
43212,15146,78755
43213,15146,78755
43214,15146,78755
43215,15146,78755
43216,15146,78755
43217,15146,78755
43218,15146,78755
43219,15146,78755
43220,15146,78755
43221,15146,78755
43222,15146,78755
43223,15146,78755
43224,15146,78755
43225,15146,78755
43226,15146,78755
43227,15146,78755
43228,15146,78755
43229,15146,78755
43230,15146,78755
43231,15146,78755
43232,15146,78755
43233,15146,78755
43234,15146,78755
43235,15146,78755
43236,15146,78755
43237,15146,78755
43238,15146,78755
43239,15146,78755
43240,15145,78772
43241,15143,78808
43242,15143,78813
43243,15143,78813
43244,15143,78813
43245,15143,78813
43246,15143,78813
43247,15143,78813
43248,15143,78813
43249,15143,78813
43250,15143,78813
43251,15143,78813
43252,15143,78813
43253,15143,78813
43254,15143,78813
43255,15143,78813
43256,15143,78814
43257,15143,78814
43258,15143,78814
43259,15143,78814
43260,15143,78814
43261,15143,78814
43262,15143,78814
43263,15143,78814
43264,15146,78874
43265,15145,78878
43266,15145,78878
43267,15145,78878
43268,15145,78878
43269,15145,78878
43270,15145,78878
43271,15145,78878
43272,15145,78878
43273,15145,78878
43274,15145,78878
43275,15145,78878
43276,15145,78878
43277,15145,78878
43278,15145,78878
43279,15145,78878
43280,15145,78878
43281,15145,78878
43282,15145,78878
43283,15145,78878
43284,15145,78878
43285,15145,78878
43286,15145,78878
43287,15145,78878
43288,15145,78878
43289,15145,78878
43290,15145,78878
43291,15145,78878
43292,15145,78878
43293,15145,78878
43294,15145,78878
43295,15145,78878
43296,15145,78878
43297,15145,78880
43298,15145,78880
43299,15145,78880
43300,15145,78880
43301,15145,78880
43302,15145,78880
43303,15145,78880
43304,15145,78880
43305,15145,78880
43306,15145,78880
43307,15145,78880
43308,15146,78903
43309,15147,78909
43310,15147,78909
43311,15147,78909
43312,15147,78909
43313,15147,78909
43314,15147,78910
43315,15147,78914
43316,15147,78915
43317,15146,78916
43318,15146,78916
43319,15146,78916
43320,15147,78919
43321,15147,78919
43322,15147,78919
43323,15147,78919
43324,15147,78919
43325,15147,78919
43326,15147,78919
43327,15147,78919
43328,15147,78919
43329,15147,78919
43330,15147,78919
43331,15147,78919
43332,15147,78919
43333,15147,78919
43334,15147,78919
43335,15147,78919
43336,15147,78919
43337,15147,78920
43338,15147,78920
43339,15147,78920
43340,15147,78920
43341,15147,78920
43342,15146,78928
43343,15146,78928
43344,15146,78928
43345,15145,78929
43346,15145,78929
43347,15145,78929
43348,15145,78929
43349,15145,78929
43350,15145,78929
43351,15145,78929
43352,15145,78929
43353,15144,78935
43354,15144,78935
43355,15144,78935
43356,15144,78935
43357,15144,78935
43358,15143,78936
43359,15143,78936
43360,15143,78936
43361,15143,78936
43362,15143,78936
43363,15143,78936
43364,15143,78936
43365,15143,78936
43366,15143,78936
43367,15143,78936
43368,15143,78936
43369,15143,78936
43370,15143,78936
43371,15143,78936
43372,15143,78936
43373,15143,78940
43374,15144,78941
43375,15144,78941
43376,15144,78941
43377,15144,78941
43378,15144,78941
43379,15144,78943
43380,15144,78943
43381,15144,78943
43382,15144,78943
43383,15144,78943
43384,15144,78943
43385,15144,78951
43386,15145,78964
43387,15145,78964
43388,15145,78964
43389,15145,78964
43390,15145,78964
43391,15145,78964
43392,15145,78964
43393,15145,78964
43394,15145,78964
43395,15145,78964
43396,15145,78964
43397,15145,78964
43398,15145,78964
43399,15145,78964
43400,15144,78968
43401,15144,78968
43402,15144,78968
43403,15144,78968
43404,15144,78968
43405,15144,78968
43406,15144,78968
43407,15144,78968
43408,15144,78968
43409,15144,78968
43410,15144,78968
43411,15144,78968
43412,15144,78972
43413,15144,78972
43414,15144,78975
43415,15144,78975
43416,15144,78975
43417,15144,78975
43418,15144,78975
43419,15144,78975
43420,15144,78975
43421,15144,78979
43422,15145,78980
43423,15145,78980
43424,15145,78980
43425,15145,78980
43426,15145,78980
43427,15145,78980
43428,15145,78980
43429,15145,78980
43430,15145,78980
43431,15145,78980
43432,15145,78980
43433,15145,78980
43434,15145,78980
43435,15145,78980
43436,15145,78980
43437,15145,78981
43438,15145,78982
43439,15144,78989
43440,15144,78989
43441,15144,78989
43442,15144,78989
43443,15144,78989
43444,15144,78989
43445,15144,78989
43446,15144,78989
43447,15144,78989
43448,15144,78989
43449,15144,78989
43450,15144,78989
43451,15144,78989
43452,15144,78989
43453,15144,78989
43454,15145,78990
43455,15145,78990
43456,15145,78990
43457,15145,78990
43458,15145,78990
43459,15145,78990
43460,15145,78990
43461,15145,78990
43462,15145,78990
43463,15145,78990
43464,15145,78990
43465,15145,78990
43466,15145,78990
43467,15145,78990
43468,15145,78990
43469,15146,78991
43470,15147,78992
43471,15147,78992
43472,15147,78992
43473,15147,78992
43474,15147,78992
43475,15147,78992
43476,15147,78992
43477,15147,78992
43478,15147,78992
43479,15147,78992
43480,15147,78992
43481,15147,78992
43482,15147,78992
43483,15147,78992
43484,15147,78998
43485,15147,78998
43486,15147,78998
43487,15147,78998
43488,15147,78998
43489,15147,78998
43490,15147,78998
43491,15147,78998
43492,15147,78998
43493,15147,78998
43494,15147,78998
43495,15147,78998
43496,15147,78998
43497,15147,78998
43498,15147,78998
43499,15147,78998
43500,15147,78998
43501,15147,78998
43502,15147,78998
43503,15147,78998
43504,15147,79007
43505,15146,79014
43506,15146,79014
43507,15146,79014
43508,15146,79014
43509,15146,79014
43510,15146,79014
43511,15146,79014
43512,15146,79014
43513,15146,79022
43514,15146,79022
43515,15146,79022
43516,15146,79022
43517,15146,79022
43518,15146,79022
43519,15146,79022
43520,15146,79022
43521,15146,79022
43522,15146,79022
43523,15146,79022
43524,15146,79022
43525,15146,79027
43526,15147,79028
43527,15147,79028
43528,15147,79028
43529,15147,79028
43530,15147,79028
43531,15147,79028
43532,15147,79028
43533,15147,79028
43534,15147,79028
43535,15147,79028
43536,15147,79028
43537,15147,79028
43538,15147,79028
43539,15147,79028
43540,15147,79028
43541,15147,79028
43542,15147,79028
43543,15147,79028
43544,15147,79028
43545,15147,79028
43546,15147,79028
43547,15147,79028
43548,15147,79028
43549,15147,79038
43550,15147,79038
43551,15147,79038
43552,15147,79038
43553,15147,79039
43554,15147,79039
43555,15147,79039
43556,15147,79039
43557,15147,79039
43558,15147,79039
43559,15147,79039
43560,15147,79039
43561,15147,79039
43562,15147,79039
43563,15147,79039
43564,15147,79039
43565,15147,79039
43566,15147,79039
43567,15147,79039
43568,15147,79039
43569,15147,79039
43570,15147,79039
43571,15147,79039
43572,15147,79039
43573,15147,79039
43574,15147,79039
43575,15147,79039
43576,15148,79040
43577,15148,79040
43578,15148,79040
43579,15148,79040
43580,15148,79040
43581,15148,79040
43582,15148,79040
43583,15147,79053
43584,15147,79053
43585,15147,79053
43586,15147,79053
43587,15147,79053
43588,15147,79053
43589,15147,79053
43590,15147,79053
43591,15147,79053
43592,15147,79053
43593,15147,79053
43594,15147,79053
43595,15147,79053
43596,15147,79053
43597,15147,79053
43598,15147,79053
43599,15147,79058
43600,15147,79058
43601,15147,79058
43602,15147,79058
43603,15147,79058
43604,15147,79058
43605,15147,79058
43606,15147,79058
43607,15147,79058
43608,15147,79058
43609,15147,79058
43610,15147,79058
43611,15147,79058
43612,15147,79058
43613,15147,79058
43614,15147,79058
43615,15147,79058
43616,15147,79058
43617,15147,79058
43618,15147,79058
43619,15147,79058
43620,15147,79058
43621,15147,79058
43622,15147,79059
43623,15147,79059
43624,15147,79059
43625,15147,79059
43626,15147,79059
43627,15147,79059
43628,15147,79059
43629,15147,79059
43630,15147,79059
43631,15147,79059
43632,15147,79059
43633,15147,79059
43634,15145,79064
43635,15145,79064
43636,15146,79066
43637,15146,79066
43638,15146,79066
43639,15146,79066
43640,15146,79066
43641,15146,79066
43642,15146,79066
43643,15146,79066
43644,15146,79066
43645,15146,79066
43646,15146,79066
43647,15146,79066
43648,15146,79070
43649,15146,79070
43650,15146,79070
43651,15146,79070
43652,15146,79070
43653,15146,79070
43654,15146,79070
43655,15146,79070
43656,15146,79070
43657,15146,79070
43658,15146,79070
43659,15146,79070
43660,15146,79070
43661,15146,79070
43662,15146,79070
43663,15146,79070
43664,15146,79070
43665,15146,79070
43666,15146,79070
43667,15146,79070
43668,15146,79070
43669,15146,79070
43670,15146,79070
43671,15146,79070
43672,15145,79071
43673,15145,79071
43674,15145,79071
43675,15145,79080
43676,15145,79080
43677,15145,79080
43678,15145,79080
43679,15145,79080
43680,15144,79084
43681,15144,79084
43682,15144,79084
43683,15144,79084
43684,15144,79084
43685,15144,79084
43686,15144,79091
43687,15144,79091
43688,15144,79091
43689,15141,79098
43690,15141,79098
43691,15141,79098
43692,15141,79098
43693,15141,79098
43694,15141,79098
43695,15141,79098
43696,15141,79098
43697,15141,79098
43698,15141,79102
43699,15141,79102
43700,15141,79102
43701,15141,79102
43702,15141,79102
43703,15141,79102
43704,15141,79102
43705,15141,79107
43706,15141,79107
43707,15141,79107
43708,15141,79107
43709,15141,79107
43710,15141,79107
43711,15141,79107
43712,15141,79107
43713,15141,79107
43714,15141,79107
43715,15141,79107
43716,15141,79107
43717,15141,79107
43718,15141,79107
43719,15141,79107
43720,15141,79107
43721,15141,79107
43722,15141,79107
43723,15141,79107
43724,15141,79107
43725,15141,79107
43726,15141,79107
43727,15141,79107
43728,15141,79107
43729,15141,79107
43730,15141,79107
43731,15141,79107
43732,15142,79120
43733,15142,79120
43734,15142,79120
43735,15142,79120
43736,15142,79120
43737,15142,79120
43738,15142,79120
43739,15142,79120
43740,15142,79120
43741,15142,79120
43742,15142,79120
43743,15142,79120
43744,15142,79120
43745,15142,79120
43746,15142,79120
43747,15143,79121
43748,15143,79121
43749,15143,79121
43750,15143,79121
43751,15143,79121
43752,15143,79121
43753,15143,79121
43754,15143,79123
43755,15143,79123
43756,15143,79123
43757,15143,79123
43758,15143,79123
43759,15143,79123
43760,15143,79123
43761,15143,79123
43762,15143,79123
43763,15143,79123
43764,15143,79123
43765,15143,79123
43766,15143,79123
43767,15143,79123
43768,15143,79123
43769,15143,79123
43770,15143,79124
43771,15143,79124
43772,15143,79124
43773,15143,79124
43774,15143,79124
43775,15143,79124
43776,15143,79124
43777,15143,79124
43778,15143,79124
43779,15143,79124
43780,15143,79124
43781,15143,79124
43782,15143,79124
43783,15143,79124
43784,15143,79124
43785,15143,79125
43786,15143,79125
43787,15143,79125
43788,15143,79125
43789,15143,79125
43790,15143,79125
43791,15143,79125
43792,15143,79125
43793,15143,79125
43794,15143,79125
43795,15143,79125
43796,15143,79125
43797,15143,79125
43798,15143,79125
43799,15143,79125
43800,15143,79125
43801,15143,79125
43802,15143,79125
43803,15143,79125
43804,15143,79125
43805,15143,79125
43806,15143,79125
43807,15143,79125
43808,15144,79129
43809,15144,79129
43810,15144,79129
43811,15144,79129
43812,15144,79129
43813,15144,79129
43814,15144,79129
43815,15144,79129
43816,15144,79136
43817,15144,79136
43818,15144,79136
43819,15144,79136
43820,15144,79136
43821,15144,79136
43822,15144,79136
43823,15144,79136
43824,15144,79136
43825,15144,79136
43826,15144,79136
43827,15144,79136
43828,15144,79136
43829,15144,79136
43830,15144,79136
43831,15144,79137
43832,15144,79137
43833,15144,79137
43834,15144,79137
43835,15144,79137
43836,15144,79137
43837,15144,79137
43838,15144,79137
43839,15144,79137
43840,15144,79137
43841,15144,79137
43842,15144,79137
43843,15144,79137
43844,15144,79137
43845,15144,79137
43846,15144,79137
43847,15144,79137
43848,15144,79137
43849,15144,79137
43850,15144,79137
43851,15144,79137
43852,15144,79137
43853,15144,79137
43854,15144,79137
43855,15144,79137
43856,15144,79137
43857,15144,79137
43858,15144,79137
43859,15144,79137
43860,15144,79137
43861,15144,79137
43862,15144,79137
43863,15144,79137
43864,15144,79137
43865,15144,79137
43866,15144,79137
43867,15144,79137
43868,15144,79137
43869,15144,79137
43870,15144,79137
43871,15144,79137
43872,15144,79137
43873,15144,79137
43874,15144,79137
43875,15144,79137
43876,15144,79137
43877,15144,79137
43878,15144,79146
43879,15145,79148
43880,15145,79148
43881,15145,79148
43882,15145,79148
43883,15144,79149
43884,15144,79149
43885,15144,79151
43886,15143,79157
43887,15143,79157
43888,15143,79157
43889,15143,79157
43890,15143,79157
43891,15143,79157
43892,15143,79157
43893,15143,79157
43894,15143,79157
43895,15143,79157
43896,15143,79157
43897,15143,79157
43898,15143,79157
43899,15143,79157
43900,15143,79157
43901,15143,79157
43902,15143,79157
43903,15143,79157
43904,15143,79157
43905,15143,79157
43906,15143,79157
43907,15143,79157
43908,15143,79157
43909,15143,79157
43910,15143,79157
43911,15143,79157
43912,15143,79157
43913,15143,79157
43914,15142,79158
43915,15142,79158
43916,15142,79158
43917,15142,79158
43918,15142,79158
43919,15142,79158
43920,15145,79264
43921,15145,79264
43922,15145,79265
43923,15145,79265
43924,15145,79265
43925,15145,79265
43926,15145,79265
43927,15145,79265
43928,15145,79265
43929,15145,79265
43930,15145,79265
43931,15145,79265
43932,15145,79265
43933,15145,79265
43934,15144,79268
43935,15144,79268
43936,15144,79268
43937,15144,79268
43938,15145,79269
43939,15145,79269
43940,15145,79269
43941,15145,79271
43942,15145,79271
43943,15145,79271
43944,15145,79271
43945,15145,79271
43946,15145,79271
43947,15145,79271
43948,15145,79271
43949,15145,79271
43950,15145,79271
43951,15145,79271
43952,15145,79271
43953,15145,79271
43954,15145,79271
43955,15145,79357
43956,15145,79357
43957,15145,79357
43958,15145,79357
43959,15145,79357
43960,15145,79357
43961,15145,79358
43962,15145,79358
43963,15145,79358
43964,15145,79358
43965,15146,79443
43966,15146,79447
43967,15146,79447
43968,15146,79447
43969,15146,79448
43970,15146,79448
43971,15146,79448
43972,15146,79448
43973,15146,79448
43974,15146,79448
43975,15146,79448
43976,15146,79448
43977,15146,79448
43978,15146,79448
43979,15146,79448
43980,15145,79451
43981,15145,79451
43982,15145,79451
43983,15145,79451
43984,15145,79451
43985,15145,79451
43986,15145,79451
43987,15145,79451
43988,15145,79464
43989,15145,79464
43990,15145,79464
43991,15145,79464
43992,15145,79464
43993,15145,79464
43994,15145,79464
43995,15145,79464
43996,15145,79480
43997,15145,79482
43998,15145,79482
43999,15145,79482
44000,15145,79482
44001,15145,79482
44002,15146,79483
44003,15146,79483
44004,15146,79483
44005,15146,79483
44006,15146,79483
44007,15146,79483
44008,15146,79483
44009,15146,79483
44010,15146,79483
44011,15146,79483
44012,15146,79483
44013,15146,79483
44014,15146,79483
44015,15146,79484
44016,15148,79493
44017,15148,79493
44018,15148,79493
44019,15148,79494
44020,15148,79494
44021,15147,79578
44022,15147,79579
44023,15147,79579
44024,15147,79579
44025,15147,79579
44026,15147,79581
44027,15147,79581
44028,15147,79581
44029,15147,79581
44030,15147,79581
44031,15147,79581
44032,15147,79581
44033,15147,79581
44034,15147,79581
44035,15147,79581
44036,15147,79581
44037,15147,79581
44038,15147,79581
44039,15147,79581
44040,15147,79581
44041,15147,79581
44042,15147,79581
44043,15147,79581
44044,15147,79581
44045,15147,79581
44046,15147,79581
44047,15147,79581
44048,15147,79581
44049,15147,79581
44050,15147,79581
44051,15147,79581
44052,15147,79581
44053,15147,79581
44054,15147,79581
44055,15147,79581
44056,15147,79581
44057,15147,79581
44058,15147,79581
44059,15147,79581
44060,15147,79581
44061,15147,79581
44062,15147,79581
44063,15147,79581
44064,15147,79581
44065,15147,79581
44066,15147,79581
44067,15146,79610
44068,15146,79610
44069,15146,79610
44070,15146,79610
44071,15146,79610
44072,15146,79610
44073,15146,79610
44074,15146,79610
44075,15146,79610
44076,15146,79611
44077,15146,79611
44078,15146,79611
44079,15146,79611
44080,15146,79611
44081,15147,79630
44082,15147,79630
44083,15147,79630
44084,15147,79630
44085,15147,79630
44086,15147,79630
44087,15147,79630
44088,15147,79630
44089,15147,79630
44090,15147,79630
44091,15147,79630
44092,15147,79630
44093,15147,79631
44094,15147,79631
44095,15147,79631
44096,15147,79631
44097,15147,79631
44098,15147,79631
44099,15147,79631
44100,15147,79631
44101,15147,79631
44102,15147,79631
44103,15147,79631
44104,15147,79631
44105,15147,79631
44106,15147,79631
44107,15147,79631
44108,15147,79631
44109,15147,79631
44110,15147,79645
44111,15147,79645
44112,15147,79645
44113,15147,79645
44114,15147,79645
44115,15147,79645
44116,15147,79645
44117,15147,79645
44118,15147,79645
44119,15147,79645
44120,15147,79654
44121,15147,79654
44122,15147,79654
44123,15147,79654
44124,15147,79654
44125,15147,79654
44126,15147,79654
44127,15147,79654
44128,15147,79654
44129,15147,79654
44130,15147,79654
44131,15147,79654
44132,15147,79654
44133,15147,79654
44134,15147,79654
44135,15147,79654
44136,15147,79654
44137,15147,79654
44138,15147,79654
44139,15147,79654
44140,15147,79654
44141,15148,79670
44142,15148,79670
44143,15148,79670
44144,15148,79670
44145,15148,79670
44146,15147,79671
44147,15147,79671
44148,15147,79671
44149,15147,79671
44150,15147,79673
44151,15147,79673
44152,15147,79673
44153,15147,79673
44154,15147,79673
44155,15147,79673
44156,15147,79675
44157,15147,79675
44158,15147,79675
44159,15147,79675
44160,15147,79675
44161,15147,79675
44162,15147,79675
44163,15147,79675
44164,15147,79675
44165,15147,79675
44166,15147,79676
44167,15147,79676
44168,15146,79686
44169,15146,79686
44170,15146,79686
44171,15146,79686
44172,15146,79686
44173,15146,79686
44174,15146,79686
44175,15146,79686
44176,15146,79686
44177,15146,79686
44178,15146,79686
44179,15146,79686
44180,15147,79688
44181,15148,79690
44182,15148,79690
44183,15148,79700
44184,15148,79700
44185,15148,79700
44186,15148,79700
44187,15148,79701
44188,15148,79701
44189,15148,79701
44190,15147,79702
44191,15147,79702
44192,15147,79702
44193,15147,79702
44194,15147,79702
44195,15147,79702
44196,15147,79702
44197,15147,79702
44198,15147,79702
44199,15147,79702
44200,15147,79702
44201,15147,79702
44202,15147,79702
44203,15147,79702
44204,15147,79702
44205,15147,79702
44206,15147,79702
44207,15147,79702
44208,15147,79702
44209,15147,79702
